transaction_id,serial_number,assessed_value,sales_amount,sales_ratio,address_id,property_type_id,date_recorded_id,property type,address,town_id,longitude,latitude,town,month,day,quarter,year,full_date,rate_x,lower_bound,upper_bound,census_units,total_assisted_units,rate_y
695476,120021,586810.0,828000.0,0.708707729,562978,1,4898,Single Family,7 COUNTRY CLUB DR,33,-72.8307943,41.7460175,Farmington,10.0,15.0,4.0,2012,2012-10-15,,,,,,
1125113,230107,163100.0,250000.0,0.6524,841382,5,7035,Condo,11 QUAIL DRIVE,77,-72.76852,41.91161,Simsbury,12.0,27.0,4.0,2023,2023-12-27,,,,,,
779612,140880,256930.0,392000.0,0.655433673,623539,1,1741,Single Family,9 LOCKWOOD LANE,66,-73.40598,41.11533,Norwalk,5.0,15.0,2.0,2015,2015-05-15,,,,,,
709139,13514,112650.0,98900.0,1.139029323,573034,1,4381,Single Family,302 CHESTER ST.,25,,,East Hartford,7.0,28.0,3.0,2014,2014-07-28,,,,,,
871843,16006,128730.0,165000.0,0.780181818,685163,1,5980,Single Family,182 SILVER HILL RD,22,-73.10673,41.3466,Derby,10.0,17.0,4.0,2016,2016-10-17,,,,,,
225271,21989,187140.0,650000.0,0.287907692,207190,11,828,,SOUTH BROOK DR,86,,,Stamford,7.0,18.0,3.0,2003,2003-07-18,,,,,,
125471,160147,207600.0,270000.0,0.768888889,119796,11,1880,,33 NAUBUC AVE,36,-72.6133021,41.7158005,Glastonbury,12.0,29.0,4.0,2016,2016-12-29,,,,,,
286415,30521,70800.0,153000.0,0.462745098,191929,11,949,,89 E MARJORIE LN,54,,,Manchester,4.0,13.0,2.0,2004,2004-04-13,,,,,,
215824,21152,170400.0,350300.0,0.486440194,167810,11,2351,,9 WARD ST,92,-73.1174283,41.2077419,Stratford,8.0,29.0,3.0,2003,2003-08-29,,,,,,
285747,30095,184870.0,0.0,0.0,257633,11,2707,,10 WHISPER WDS DR,78,-72.43624,42.02035,Somers,5.0,24.0,2.0,2004,2004-05-24,,,,,,
292615,34346,32410.0,143000.0,0.226643357,263193,11,2690,,550 PROSPECT ST 11,59,-72.92226,41.32684,New Haven,9.0,17.0,3.0,2004,2004-09-17,,,,,,
924559,170166,126700.0,190000.0,0.6668,256966,11,6155,,25 MILK ST,142,-72.2062761,41.7117358,Windham,5.0,16.0,2.0,2018,2018-05-16,,,,,,
80931,211213,132370.0,85000.0,1.5572,78386,4,290,Two Family,40 DAVIS ST,55,-72.789633969,41.676635007,New Britain,9.0,20.0,3.0,2022,2022-09-20,,,,,,
603323,91011,105300.0,95000.0,1.108421053,495029,1,4302,Single Family,19 HOMESTEAD STREET,54,,,Manchester,9.0,9.0,3.0,2010,2010-09-09,,,,,,
300316,40477,91270.0,220000.0,0.414863636,269408,11,2882,,701 S MAIN ST,15,-72.906926969,41.483933,Cheshire,7.0,29.0,3.0,2005,2005-07-29,,,,,,
721787,120713,254940.0,332500.0,0.766736842,266240,1,4931,Single Family,50 BRAINARD RD,111,,,West Hartford,7.0,9.0,3.0,2013,2013-07-09,,,,,,
333012,40023,99330.0,130000.0,0.764076923,295370,11,2923,,10 WILLIAM ST,75,,,North Haven,10.0,22.0,4.0,2004,2004-10-22,,,,,,
521264,70076,177300.0,260000.0,0.681923077,433656,1,3631,Single Family,75 WILLIAMS RD,16,-72.3735531,41.5793613,Colchester,1.0,25.0,1.0,2008,2008-01-25,,,,,,
541905,70113,70100.0,129000.0,0.543410853,448809,5,3698,Condo,G1 TOLLAND MEADOWS,101,,,Tolland,4.0,22.0,2.0,2008,2008-04-22,,,,,,
893172,161204,560860.0,669000.0,0.838355755,698781,1,5970,Single Family,14 JENNIFER RD,66,-73.46723,41.10837,Norwalk,7.0,18.0,3.0,2017,2017-07-18,,,,,,
873519,160164,111410.0,215000.0,0.518186047,686261,1,5948,Single Family,12 HILLTOP TERR,108,,,Waterford,3.0,3.0,1.0,2017,2017-03-03,,,,,,
971824,18074,95970.0,135000.0,0.7108,748319,5,6325,Condo,107 ORANGEWOOD EAST,22,,,Derby,2.0,13.0,1.0,2019,2019-02-13,,,,,,
96855,211031,570780.0,1210000.0,0.4717,93241,1,263,Single Family,15 LOOMIS PL,59,-72.919742983,41.325812,New Haven,7.0,1.0,3.0,2022,2022-07-01,86200.0,1.32,1.4,,,
228924,20140,58410.0,150000.0,0.3894,210278,11,2360,,21 HALLS RD,110,-72.45369,41.31804,Westbrook,5.0,29.0,2.0,2003,2003-05-29,,,,,,
559701,80305,129570.0,155000.0,0.835935484,320734,1,3891,Single Family,62 KENNY DR,59,-72.8755488,41.3245593,New Haven,2.0,26.0,1.0,2009,2009-02-26,,,,,,
614242,90094,195500.0,300000.0,0.651666667,502935,1,4226,Single Family,15 PALANGA RD,150,,,North Branford,4.0,30.0,2.0,2010,2010-04-30,,,,,,
39698,200136,503020.0,549000.0,0.9162,38791,3,171,Commercial,33 GRANITE ST,71,-72.1022,41.35915,New London,1.0,28.0,1.0,2021,2021-01-28,,,,,,
988594,180037,338380.0,430000.0,0.7869,758579,1,6373,Single Family,12 ASPEN LA,165,-73.05851,41.4128,Seymour,11.0,13.0,4.0,2018,2018-11-13,,,,,,
945850,18549,125440.0,220000.0,0.5701,732169,9,2100,Four Family,44 CURTIS ST,45,,,Hartford,4.0,17.0,2.0,2019,2019-04-17,,,,,,
210369,20598,71100.0,140000.0,0.507857143,194305,11,814,,130 HAWTHORNE ST,54,-72.5295303,41.7871778,Manchester,4.0,14.0,2.0,2003,2003-04-14,,,,,,
529734,70466,67900.0,130000.0,0.522307692,99820,1,3684,Single Family,82 DARLING ST,94,-73.106041007,41.804408991,Torrington,7.0,28.0,3.0,2008,2008-07-28,,,,,,
1064242,22225,120960.0,375000.0,0.3225,183866,2,6739,Three Family,47 GILBERT ST,22,-73.0782733,41.316087,Derby,8.0,31.0,3.0,2023,2023-08-31,,,,,,
1025822,190009,201950.0,325000.0,0.6214,781154,1,6515,Single Family,26 VILLAGE DR,90,-73.1447341,41.3459859,Shelton,10.0,3.0,4.0,2019,2019-10-03,,,,,,
693191,110291,211770.0,270000.0,0.784333333,561314,1,1527,Single Family,30 RED GLEN RD,49,-72.6786,41.52511,Middletown,5.0,31.0,2.0,2012,2012-05-31,,,,,,
1006546,191960,99140.0,185000.0,0.5359,769526,5,6524,Condo,3250 FAIRFIELD AVE #223,11,,,Bridgeport,5.0,15.0,2.0,2020,2020-05-15,,,,,,
241585,20843,86300.0,175000.0,0.493142857,220766,11,818,,22 BRISTOL ST,160,-72.8288293,41.4570634,Wallingford,8.0,22.0,3.0,2003,2003-08-22,,,,,,
398068,50049,57960.0,278000.0,0.208489209,344390,11,1176,,30 TILTON ST,59,-72.927177,41.3200605,New Haven,10.0,12.0,4.0,2005,2005-10-12,,,,,,
210444,20903,217980.0,107250.0,2.032447552,185426,11,2384,,170 BYRAM RD,39,,,Greenwich,7.0,1.0,3.0,2003,2003-07-01,,1.4,1.5,,,
977230,180338,944300.0,458500.0,2.0595,751609,1,6291,Single Family,9 WEDGE WOOD ROAD,106,,,Westport,7.0,3.0,3.0,2019,2019-07-03,,,,,,
1070453,220095,156300.0,300000.0,0.521,417925,5,6770,Condo,11 LIBERTY DR,56,-72.21279,41.73903,Mansfield,5.0,23.0,2.0,2023,2023-05-23,,,,,,
574454,900203,110440.0,55250.0,1.998914027,473218,1,4209,Single Family,12 BLISS ST,25,,,East Hartford,12.0,22.0,4.0,2009,2009-12-22,,,,,,
385401,42173,115150.0,50000.0,2.303,334815,11,1088,,680 HOPE ST UT 5,86,,,Stamford,6.0,24.0,2.0,2005,2005-06-24,,,,,,
940081,182023,167500.0,270000.0,0.6203,728580,1,2097,Single Family,20 CHARCOAL RIDGE RD E,68,-73.4868644,41.4536135,New Fairfield,8.0,12.0,3.0,2019,2019-08-12,,,,,,
618886,10210,121800.0,260000.0,0.468461538,506301,11,4534,,7 PARTRIDGE CROSSING,41,-72.941032012,41.382827005,Hamden,3.0,15.0,1.0,2011,2011-03-15,,,,,,
1010563,190097,119300.0,347438.0,0.3434,771961,1,6576,Single Family,5 WEST RIVER RD,30,,,East Windsor,2.0,26.0,1.0,2020,2020-02-26,,,,,,
401332,50707,60550.0,177000.0,0.342090395,346831,11,1131,,553 GEORGE WASHINGTON RD,31,-72.5612131,42.0307806,Enfield,7.0,31.0,3.0,2006,2006-07-31,,,,,,
231189,20113,133640.0,288000.0,0.464027778,212159,11,824,,95 BLUEBERRY LN,92,-73.154471,41.2267093,Stratford,11.0,4.0,4.0,2002,2002-11-04,,,,,,
211240,20148,143300.0,349900.0,0.409545584,31084,11,2467,,136 CUMMINGS DR,80,-73.0028062,41.2952258,Orange,4.0,22.0,2.0,2003,2003-04-22,,,,,,
654631,11099,207800.0,35000.0,5.937142857,532851,1,4719,Single Family,619 GUERNSEYTOWN RD,102,-73.14089,41.61704,Watertown,3.0,8.0,1.0,2012,2012-03-08,,,,,,
283236,30875,135910.0,300000.0,0.453033333,255593,11,922,,18 BRETTON RD,49,-72.65463,41.54763,Middletown,7.0,15.0,3.0,2004,2004-07-15,,,,,,
794012,140206,99400.0,482000.0,0.206224066,408854,1,5493,Single Family,18 CEDAR ST,103,-73.2331159,41.2328351,Trumbull,3.0,2.0,1.0,2015,2015-03-02,,,,,,
521269,70162,109400.0,155000.0,0.705806452,433660,5,3784,Condo,68 WOODSIDE CIR #68,94,,,Torrington,12.0,19.0,4.0,2007,2007-12-19,,,,,,
874337,160841,511140.0,860000.0,0.594348837,686767,1,5830,Single Family,333 PENFIELD ROAD,34,,,Fairfield,7.0,31.0,3.0,2017,2017-07-31,,,,,,
837976,150278,53570.0,75000.0,0.714266667,662961,5,5659,Condo,291 A HERITAGE VILLAGE,93,-73.23973,41.47612,Southbury,5.0,2.0,2.0,2016,2016-05-02,,,,,,
277619,30610,95680.0,190000.0,0.503578947,250975,11,2727,,1037 LAKESIDE RD,93,-73.2284027,41.4351802,Southbury,8.0,4.0,3.0,2004,2004-08-04,,,,,,
1047026,190092,123610.0,193400.0,0.6391,793565,5,2169,Condo,7C BARRINGTON DR,107,,,Wethersfield,12.0,13.0,4.0,2019,2019-12-13,,,,,,
971800,18000026,206860.0,176301.0,1.1733,27582,1,6344,Single Family,248 MOUNTAIN RD,38,-72.8723482,41.9958289,Granby,11.0,20.0,4.0,2018,2018-11-20,,,,,,
149053,10063,120800.0,198500.0,0.608564232,140984,11,1892,,633 KEENEY ST,54,-72.5367253,41.7410777,Manchester,10.0,26.0,4.0,2001,2001-10-26,,,,,,
815175,1500323,138820.0,178000.0,0.77988764,140277,1,1843,Single Family,34 VIKING ST,26,-72.86836,41.30105,East Haven,6.0,17.0,2.0,2016,2016-06-17,,,,,,
783864,140994,245640.0,420000.0,0.584857143,626443,5,5399,Condo,"27  ROWAYTON WOODS DR, UNIT #",66,,,Norwalk,6.0,11.0,2.0,2015,2015-06-11,,,,,,
441486,60124,47010.0,110000.0,0.427363636,375835,5,1207,Condo,155 COUNTRY SQUIRE DR,18,,,Cromwell,1.0,12.0,1.0,2007,2007-01-12,,,,,,
1020309,190050,136010.0,186500.0,0.7293,777847,5,6527,Condo,9 BUDDY LN,74,-72.62596,41.57096,Portland,12.0,18.0,4.0,2019,2019-12-18,,,,,,
476119,60167,208100.0,390000.0,0.533589744,400895,1,3423,Single Family,10 HOWARD RD,79,-72.3049183,41.2838352,Old Lyme,7.0,31.0,3.0,2007,2007-07-31,,,,,,
680061,120783,1369550.0,990000.0,1.383383838,551677,11,5082,,1545 EAST PUTNAM AVENUE,39,-73.56589,41.0484,Greenwich,7.0,21.0,3.0,2013,2013-07-21,,,,,,
621664,10069,447580.0,250000.0,1.79032,508266,1,4448,Single Family,30 SHERWOOD DRIVE,29,,,Easton,9.0,2.0,3.0,2011,2011-09-02,,,,,,
449260,50347,21590.0,74900.0,0.288251001,381495,11,1139,,228 SPAULDING RD,72,-71.88412,41.66558,Plainfield,8.0,28.0,3.0,2006,2006-08-28,,,,,,
1086714,220095,148900.0,410000.0,0.3632,45812,2,6808,Three Family,34 SUNNYSIDE AVE,85,-71.9124769,41.9192925,Putnam,5.0,9.0,2.0,2023,2023-05-09,,,,,,
32508,200985,69370.0,204500.0,0.3392,31699,1,102,Single Family,86 COLUMBUS AVE,57,-72.8148217,41.5312547,Meriden,7.0,7.0,3.0,2021,2021-07-07,,,,,,
390501,49909,142040.0,289000.0,0.491487889,338699,11,2925,,15 RYE RDG PKY,111,,,West Hartford,6.0,7.0,2.0,2005,2005-06-07,,,,,,
806483,15086,848700.0,594000.0,1.428787879,501485,11,5702,,843 FARMINGTON AV,33,,,Farmington,12.0,8.0,4.0,2015,2015-12-08,,,,,,
742110,13128,97980.0,173500.0,0.564726225,201468,1,5188,Single Family,19 CHERRY LN,62,-72.1639094,41.504768,Montville,5.0,2.0,2.0,2014,2014-05-02,,,,,,
932841,17174,116190.0,200000.0,0.58095,723970,1,6081,Single Family,1177 SILVER LN.,25,-72.59203,41.76609,East Hartford,12.0,8.0,4.0,2017,2017-12-08,,,,,,
81956,211807,76930.0,167000.0,0.4606,79342,5,237,Condo,2826 MADISON AVE #2A,11,-73.224801008,41.213871013,Bridgeport,6.0,29.0,2.0,2022,2022-06-29,,,,,,
635691,100126,236390.0,280000.0,0.84425,518775,5,4394,Condo,6B O'BRIEN ST,66,,,Norwalk,11.0,24.0,4.0,2010,2010-11-24,,,,,,
276601,30183,90550.0,195000.0,0.464358974,250133,11,920,,728 MAIN ST,83,-73.05521,41.67169,Plymouth,5.0,17.0,2.0,2004,2004-05-17,,,,,,
1018605,190058,55480.0,77000.0,0.7205,776819,5,6496,Condo,211 E HERITAGE VILLAGE,93,,,Southbury,11.0,1.0,4.0,2019,2019-11-01,,,,,,
1047623,190488,80000.0,130000.0,0.6154,793918,11,6509,,16 & 36 ALEXANDER RD,88,,,Salem,10.0,29.0,4.0,2019,2019-10-29,,,,,,
337926,40440,240310.0,540000.0,0.445018519,299114,11,1003,,11 LAKE,28,,,East Hampton,9.0,2.0,3.0,2005,2005-09-02,,,,,,
953935,170219,161200.0,258000.0,0.6248,737273,5,6095,Condo,97 RICHARDS AVE UNIT C13,66,,,Norwalk,12.0,1.0,4.0,2017,2017-12-01,,,,,,
951460,1800627,85480.0,145000.0,0.5895,131686,1,6386,Single Family,141 HENRY ST,26,,,East Haven,6.0,24.0,2.0,2019,2019-06-24,,,,,,
790329,140386,106100.0,154000.0,0.688961039,457690,1,5513,Single Family,202 WYNDEMERE CT,82,,,South Windsor,9.0,4.0,3.0,2015,2015-09-04,,,,,,
491286,60099,154100.0,330000.0,0.466969697,20940,1,1269,Single Family,82 MARGARET LN,36,-72.5543317,41.7176861,Glastonbury,11.0,28.0,4.0,2006,2006-11-28,,,,,,
903974,160032,217200.0,307000.0,0.707491857,705517,1,5850,Single Family,6 MAILCOACH ROAD,114,-73.38864,41.29985,Redding,12.0,15.0,4.0,2016,2016-12-15,,,,,,
908763,170934,94360.0,90000.0,1.0484,708522,4,6145,Two Family,730-732 HOWARD AVE,11,,,Bridgeport,2.0,23.0,1.0,2018,2018-02-23,,,,,,
1079801,220012,120200.0,245000.0,0.4906,813622,2,6717,Three Family,45 WOODSTOCK AVE,85,-71.911952985,41.92106899,Putnam,10.0,12.0,4.0,2022,2022-10-12,,,,,,
551902,800012,190060.0,290000.0,0.65537931,456313,1,3981,Single Family,295 SMITH RD,99,-73.0811613,41.695337,Thomaston,11.0,26.0,4.0,2008,2008-11-26,,,,,,
766849,140010,333510.0,550000.0,0.606381818,614633,1,5429,Single Family,150 FAR HORIZONS DRIVE,29,-73.26678,41.23118,Easton,11.0,4.0,4.0,2014,2014-11-04,,,,,,
43527,200454,170500.0,356000.0,0.4789,42510,1,8,Single Family,120 AUSTIN CIRCLE,82,-72.56798,41.81201,South Windsor,6.0,1.0,2.0,2021,2021-06-01,,,,,,
820587,150609,320410.0,440000.0,0.728204545,651427,1,1848,Single Family,57 SERRA DR,49,-72.6748115,41.5232362,Middletown,8.0,23.0,3.0,2016,2016-08-23,,,,,,
733424,130188,172340.0,240000.0,0.718083333,590765,1,1692,Single Family,42 WOODSIDE LANE,81,,,Plainville,6.0,26.0,2.0,2014,2014-06-26,,,,,,
118764,210261,762500.0,1210000.0,0.6301,113549,1,413,Single Family,4 HORSESHOE LANE,106,-73.36382996,41.125140018,Westport,3.0,4.0,1.0,2022,2022-03-04,,,,,,
948328,180129,250460.0,439900.0,0.5693,733738,1,6346,Single Family,62 OMELIA RD,30,,,East Windsor,4.0,29.0,2.0,2019,2019-04-29,,,,,,
1016011,1901155,563020.0,849000.0,0.6632,96683,1,2217,Single Family,305 LAUREL ROAD,86,-73.550020025,41.162964991,Stamford,6.0,19.0,2.0,2020,2020-06-19,,,,,,
262658,30765,25900.0,100000.0,0.259,238443,11,885,,213 FARMINGTON AVE,55,,,New Britain,4.0,20.0,2.0,2004,2004-04-20,,,,,,
163291,10046,413900.0,725000.0,0.570896552,153645,11,699,,315 LANSDOWNE,106,,,Westport,10.0,25.0,4.0,2001,2001-10-25,,,,,,
575638,900669,95960.0,136000.0,0.705588235,474147,1,4256,Single Family,49 CANTERBURY STREET,25,-72.61556,41.73584,East Hartford,9.0,15.0,3.0,2010,2010-09-15,,,,,,
323853,30547,98750.0,10000.0,9.875,288167,11,2777,,413 WILCOXSON AVE,92,-73.1195766,41.206591,Stratford,2.0,15.0,1.0,2004,2004-02-15,,,,,,
798742,140167,110090.0,65000.0,1.693692308,636630,4,5391,Two Family,121 HILLHOUSE RD,97,,,Waterbury,11.0,10.0,4.0,2014,2014-11-10,,,,,,
108048,21049,128940.0,240000.0,0.5372,103676,1,307,Single Family,2 TAMMY LN,162,-72.296233587,41.960945752,Stafford,11.0,4.0,4.0,2021,2021-11-04,,,,,,
961140,180136,135800.0,275500.0,0.4929,741713,1,2063,Single Family,63 LAPORTE RD,100,-71.8935419,42.0164728,Thompson,6.0,12.0,2.0,2019,2019-06-12,,,,,,
849627,150341,259910.0,503000.0,0.516719682,670733,1,5622,Single Family,162 FOUR MILE ROAD,111,-72.74741,41.75431,West Hartford,3.0,1.0,1.0,2016,2016-03-01,,,,,,
514787,70716,36001.0,150000.0,0.240006667,364349,1,3638,Single Family,277 ROGER ST,45,-72.6996159,41.7266261,Hartford,7.0,18.0,3.0,2008,2008-07-18,,,,,,
391505,50109,96450.0,234900.0,0.410600255,339456,11,1100,,22 LITCHFIELD LN,10,-72.9149813,41.7094604,Bristol,10.0,27.0,4.0,2005,2005-10-27,,,,,,
898398,160265,189700.0,325000.0,0.583692308,702116,5,1940,Condo,47 WOODWAY ROAD # 6,86,,,Stamford,11.0,16.0,4.0,2016,2016-11-16,,,,,,
858043,160467,230720.0,395000.0,0.584101266,562653,1,5880,Single Family,874 CHURCH HILL ROAD,34,,,Fairfield,4.0,28.0,2.0,2017,2017-04-28,,,,,,
459706,60212,62440.0,122750.0,0.508676171,388974,4,3500,Two Family,286 CHAPMAN ST,55,-72.7612107,41.6707724,New Britain,11.0,27.0,4.0,2006,2006-11-27,,,,,,
1030422,19000005,202640.0,300000.0,0.6755,227224,1,6622,Single Family,143 SIMSBURY RD,38,-72.8365358,41.9409672,Granby,10.0,4.0,4.0,2019,2019-10-04,,,,,,
671031,110005,229390.0,299900.0,0.764888296,445850,1,4730,Single Family,35 CROSS ST,98,-72.6208384,41.9931371,Suffield,10.0,7.0,4.0,2011,2011-10-07,,,,,,
455164,50090,208950.0,345000.0,0.605652174,385739,11,1093,,4783 MAIN ST,92,-73.1178756,41.2214033,Stratford,10.0,28.0,4.0,2005,2005-10-28,,,,,,
702345,130226,89620.0,117500.0,0.762723404,567988,5,5180,Condo,HAMLET B04UF,31,,,Enfield,4.0,21.0,2.0,2014,2014-04-21,,,,,,
1037925,190307,507800.0,720000.0,0.7053,375755,1,4605,Single Family,23 ELM ST,96,-71.903992,41.3361114,Stonington,6.0,23.0,2.0,2020,2020-06-23,,,,,,
389942,50700,69300.0,194400.0,0.356481481,338254,11,3148,,342 BURLINGTON AVE,10,-72.9436613,41.6916549,Bristol,4.0,4.0,2.0,2006,2006-04-04,,,,,,
122666,21352,408030.0,725000.0,0.5628,117178,1,176,Single Family,12 BROAD AXE LA,138,-73.423610029,41.179427007,Wilton,9.0,19.0,3.0,2022,2022-09-19,,,,,,
328332,40067,70140.0,142700.0,0.491520673,291669,11,2929,,23 RUSHFORD MEADE,38,,,Granby,12.0,3.0,4.0,2004,2004-12-03,,,,,,
413464,50229,127890.0,284000.0,0.450316901,355658,11,3148,,68 S HOOP POLE RD,40,-72.70265,41.33871,Guilford,4.0,4.0,2.0,2006,2006-04-04,,,,,,
859100,160823,52360.0,44000.0,1.19,676926,5,5836,Condo,203 WHETSTONE MILLS,48,,,Killingly,8.0,22.0,3.0,2017,2017-08-22,,,,,,
652784,110857,1936690.0,1750000.0,1.10668,531460,1,1561,Single Family,"8 ALPINE ROAD, GREENWICH,CT 06",39,-73.62984,41.08712,Greenwich,9.0,28.0,3.0,2012,2012-09-28,,,,,,
402061,51751,42140.0,140000.0,0.301,288995,11,3134,,70 JUDSON ST,45,-72.6794179,41.7893368,Hartford,9.0,12.0,3.0,2006,2006-09-12,,,,,,
793525,140187,495710.0,612500.0,0.809322449,313847,1,1736,Single Family,7 LESLIE LN,66,-73.4632896,41.1250406,Norwalk,11.0,21.0,4.0,2014,2014-11-21,,,,,,
286264,30059,136050.0,258000.0,0.527325581,258063,11,942,,15 BUNDY HL RD,52,,,Lisbon,4.0,5.0,2.0,2004,2004-04-05,,,,,,
131203,10298,2098440.0,4500000.0,0.46632,125147,11,1913,,38 SECURITY DR,2,-72.8338505,41.806966,Avon,5.0,22.0,2.0,2002,2002-05-22,,,,,,
435442,50847,94850.0,325000.0,0.291846154,371458,11,1131,,144 WASHINGTON ST,49,-72.6535515,41.5617121,Middletown,7.0,31.0,3.0,2006,2006-07-31,,,,,,
412130,59417,292540.0,585000.0,0.500068376,17706,11,1139,,42 ARROWHEAD DR,40,-72.7000865,41.2542171,Guilford,8.0,28.0,3.0,2006,2006-08-28,,,,,,
186418,20148,37730.0,380000.0,0.099289474,173597,11,2382,,8 LYON RD,13,,,Burlington,5.0,6.0,2.0,2003,2003-05-06,,,,,,
168208,10126,86450.0,82000.0,1.054268293,157992,11,211,,227 WILLETTS AVE,71,-72.1093386,41.3421503,New London,1.0,2.0,1.0,2002,2002-01-02,,,,,,
303867,41171,52400.0,94900.0,0.552160169,272318,11,995,,1 BEAVER BRK RD 36,19,,,Danbury,4.0,29.0,2.0,2005,2005-04-29,,,,,,
27687,200331,192850.0,676042.58,0.2852,27014,1,73,Single Family,30 ARBOR CROSSING,27,-72.23872,41.36874,East Lyme,5.0,13.0,2.0,2021,2021-05-13,,,,,,
968557,180419,82670.0,164900.0,0.5013,689944,1,2129,Single Family,637 WEST MAIN ST,57,,,Meriden,3.0,27.0,1.0,2019,2019-03-27,,,,,,
922366,170296,128410.0,105000.0,1.2229,562206,1,6183,Single Family,99 TIOGA ST,94,-73.1035706,41.813675,Torrington,3.0,8.0,1.0,2018,2018-03-08,,,,,,
718217,13016,98900.0,185000.0,0.534594595,579689,11,5141,,364 EAST MAIN STREET,1,,,Ansonia,5.0,1.0,2.0,2014,2014-05-01,,,,,,
403555,50972,8750.0,46000.0,0.190217391,128305,11,3239,,755 WETHERSFIELD AVE,45,-72.67057,41.73522,Hartford,4.0,12.0,2.0,2006,2006-04-12,,,,,,
595835,90323,229950.0,367500.0,0.625714286,489513,1,1436,Single Family,38 WAVERLY RD,90,-73.1524959,41.2916786,Shelton,6.0,1.0,2.0,2010,2010-06-01,,,,,,
759089,140004,236930.0,236250.0,1.002878307,609136,1,1717,Single Family,165 CENTER ROAD,29,,,Easton,10.0,16.0,4.0,2014,2014-10-16,,,,,,
60140,200171,1066890.0,890000.0,1.1987,58574,3,193,Commercial,4 GROVE BEACH RD N,110,-72.4833891,41.2766235,Westbrook,6.0,16.0,2.0,2021,2021-06-16,,,,,,
919150,17000126,219910.0,365000.0,0.6024,715219,1,6199,Single Family,10 HICKORY HILL RD,12,-73.4351985,41.4739835,Brookfield,2.0,9.0,1.0,2018,2018-02-09,,,,,,
84716,211300,18200.0,699995.0,0.026,81900,5,255,Condo,107 BRENTWOOD CI,19,-73.524583012,41.384773277,Danbury,7.0,26.0,3.0,2022,2022-07-26,,,,,,
12727,20000150,190350.0,415000.0,0.4586,12608,1,173,Single Family,61 HOP BROOK RD,12,-73.3977264,41.4971313,Brookfield,1.0,22.0,1.0,2021,2021-01-22,,,,,,
581694,90095,58940.0,65000.0,0.906769231,478820,11,4208,,304 FEDERAL UNIT 313,12,,,Brookfield,2.0,9.0,1.0,2010,2010-02-09,,,,,,
846575,150125,76340.0,130000.0,0.587230769,668711,1,5702,Single Family,147 TORRINGFORD E ST,94,-73.07547,41.80172,Torrington,12.0,8.0,4.0,2015,2015-12-08,,,,,,
59162,2020034,113600.0,196000.0,0.5795,57615,1,213,Single Family,435 MILE HILL RD,101,-72.40234,41.83333,Tolland,11.0,3.0,4.0,2020,2020-11-03,,,,,,
69209,2000487,122150.0,225000.0,0.5428,67280,1,207,Single Family,33 TOBLER TER,107,-72.6606871,41.699534,Wethersfield,7.0,6.0,3.0,2021,2021-07-06,,,,,,
830354,150385,93030.0,94000.0,0.989680851,649094,1,5707,Single Family,25 LONGVIEW ST,71,-72.1095106,41.3405893,New London,9.0,26.0,3.0,2016,2016-09-26,,,,,,
129538,10899,253400.0,549500.0,0.461146497,123610,11,749,,273 GRANDVIEW DR,36,-72.5189098,41.6783716,Glastonbury,9.0,27.0,3.0,2002,2002-09-27,,,,,,
344898,40998,79450.0,143260.0,0.554586067,304425,11,2947,,81 CHARLES ST,57,,,Meriden,5.0,26.0,2.0,2005,2005-05-26,,,,,,
918414,171421,299680.0,497500.0,0.6023,364143,1,6045,Single Family,6 WILDWOOD LN,66,-73.4472643,41.1495291,Norwalk,8.0,10.0,3.0,2018,2018-08-10,,,,,,
918091,170142,162600.0,245000.0,0.6636,714536,1,2031,Single Family,89A NORTH HIGH ST,129,,,Clinton,4.0,27.0,2.0,2018,2018-04-27,,,,,,
650350,11066,588240.0,830000.0,0.708722892,529618,1,4144,Single Family,110 ATWATER ROAD,14,,,Canton,4.0,2.0,2.0,2012,2012-04-02,,,,,,
825641,150452,110970.0,180000.0,0.6165,654773,5,5618,Condo,38 CURRIER PLACE,15,-72.92662,41.5325,Cheshire,9.0,2.0,3.0,2016,2016-09-02,,,,,,
795451,140566,120400.0,190000.0,0.633684211,634407,1,5399,Single Family,201 SOMERSET STREET,111,,,West Hartford,6.0,11.0,2.0,2015,2015-06-11,,,,,,
277488,30610,183400.0,382100.0,0.479979063,248323,11,2644,,5 ALLISON LN,163,-73.3940768,41.5724338,New Milford,5.0,21.0,2.0,2004,2004-05-21,,,,,,
979368,18337,52675.0,155000.0,0.3398,752933,1,6303,Single Family,180 HUBBARD RD,45,-72.6816859,41.7280568,Hartford,1.0,29.0,1.0,2019,2019-01-29,,,,,,
395523,50856,56400.0,158600.0,0.355611602,342504,11,1098,,176A OAKLAND ST,54,,,Manchester,6.0,1.0,2.0,2006,2006-06-01,,,,,,
403437,51326,71890.0,145000.0,0.495793103,348380,11,3170,,4 MONROE ST,55,-72.781511,41.6564754,New Britain,9.0,1.0,3.0,2006,2006-09-01,,,,,,
261857,30341,242700.0,405000.0,0.599259259,237807,11,2638,,4 MARSAL LN,18,-72.6739414,41.6228491,Cromwell,6.0,7.0,2.0,2004,2004-06-07,,,,,,
150966,10057,86180.0,224000.0,0.384732143,142640,11,201,,27 S MAIN ST 17,32,,,Essex,1.0,10.0,1.0,2002,2002-01-10,,,,,,
